id,limit_bal,gender,education,marriage,age,pay_1,pay_2,pay_3,pay_4,pay_5,pay_6,bill_amt1,bill_amt2,bill_amt3,bill_amt4,bill_amt5,bill_amt6,pay_amt1,pay_amt2,pay_amt3,pay_amt4,pay_amt5,pay_amt6,default,log_limit_bal,log_bill_amt1,log_bill_amt2,log_bill_amt3,log_bill_amt4,log_bill_amt5,log_bill_amt6,log_pay_amt1,log_pay_amt2,log_pay_amt3,log_pay_amt4,log_pay_amt5,log_pay_amt6
84,400000,Female,University,Married,44,0,0,2,0,0,0,131595,139060,126819,104430,104990,94058,10700,3,3050,3000,3200,2800,0,12.899222326086994,11.787491902274635,11.842667964767667,11.750524037254023,11.556281845220143,11.561629911180267,11.451677523930723,9.278092474027002,1.3862943611198906,8.02322468471667,8.006700845440367,8.071218539969863,7.937731775260109
85,50000,Female,High school,Single,49,0,0,0,0,0,0,48909,47863,21489,20414,19342,19482,1676,1302,700,699,849,826,0,10.819798284210286,10.797737153533403,10.776118935069867,9.975342989636555,9.924025203753676,9.870085875902097,9.877297569445886,7.424761761823209,7.172424577124845,6.55250788703459,6.551080335043404,6.745236349484363,6.717804695023691
86,160000,Male,University,Single,33,0,0,0,0,0,0,130028,107808,71934,118418,118407,120418,4400,3547,80000,4500,4800,4500,0,11.982935344196433,11.77551278148284,11.58811642191274,11.183518212471133,11.681984461530606,11.681891566717024,11.698732606715565,8.38958706681109,8.17413934342947,11.289794413577894,8.412054873292933,8.476579508530941,8.412054873292933
87,360000,Female,Graduate school,Married,45,-1,-1,2,0,-1,-1,390,1170,780,390,390,390,1170,0,0,390,390,390,1,12.793862088206213,5.968707559985366,7.065613363597717,6.660575149839686,5.968707559985366,5.968707559985366,5.968707559985366,7.065613363597717,0.0,0.0,5.968707559985366,5.968707559985366,5.968707559985366
88,160000,Female,University,Single,32,0,0,0,0,0,-1,3826,4751,6604,8604,7072,766,1147,2000,2000,0,766,2303,0,11.982935344196433,8.249836485425702,8.466320861042481,8.795582216956426,9.06009870864564,8.86403999703599,6.642486801367256,7.045776576879511,7.601402334583733,7.601402334583733,0.0,6.642486801367256,7.742402021815782
89,130000,Female,Graduate school,Married,35,0,0,0,-1,-1,-1,81313,117866,17740,1330,7095,1190,40000,5000,1330,7095,1190,2090,0,11.775297421715827,11.306073482432904,11.677312149127815,9.783633624060649,7.193685818395112,8.867286523989415,7.0825485693553,10.596659732783579,8.517393171418904,7.193685818395112,8.867286523989415,7.0825485693553,7.645397699428633
90,20000,Male,High school,Single,44,2,2,0,0,0,2,8583,8303,9651,10488,12314,11970,0,1651,1000,2000,0,1500,0,9.90353755128617,9.057655284310535,9.024492605405669,9.174920426744922,9.258082367961604,9.418573310554638,9.39024233725137,0.0,7.409741954080923,6.90875477931522,7.601402334583733,0.0,7.313886831633462
91,200000,Male,Graduate school,Married,53,2,2,2,2,2,2,138180,140774,142460,144098,147124,149531,6300,5500,5500,5500,5000,5000,1,12.206077645517674,11.836319698953927,11.854918150122819,11.866823557021958,11.878255842338273,11.899037844562578,11.915265695730868,8.748463629942055,8.612685172875459,8.612685172875459,8.612685172875459,8.517393171418904,8.517393171418904
92,280000,Female,Graduate school,Single,39,-1,-1,-1,0,0,-2,7524,0,3968,3868,0,0,0,3968,0,0,0,0,0,12.54254845357358,8.925986089617076,0.0,8.286269452783065,8.260751354700513,0.0,0.0,0.0,8.286269452783065,0.0,0.0,0.0,0.0
93,100000,Female,Graduate school,Single,27,-2,-2,-2,-2,-2,-2,-2000,5555,0,0,0,0,7555,0,0,0,0,0,0,11.51293546492023,0.0,8.622633703874234,0.0,0.0,0.0,0.0,8.9300972286214,0.0,0.0,0.0,0.0,0.0
94,160000,Female,University,Married,37,-1,-1,-1,-1,-1,-2,880,1602,840,840,0,0,1602,840,840,0,0,7736,0,11.982935344196433,6.78105762593618,7.3796321526095525,6.734591659972948,6.734591659972948,0.0,0.0,7.3796321526095525,6.734591659972948,6.734591659972948,0.0,0.0,8.953769294549454
95,60000,Female,University,Single,23,0,0,0,0,0,0,45648,46850,47214,19595,19209,19323,1937,1301,682,690,816,835,0,11.002116507732017,10.728736979978141,10.754727632155955,10.76246691769717,9.883080742758466,9.863186255762603,9.869103125674297,7.569411792450712,7.171656822768514,6.52649485957079,6.53813982376767,6.705639094860003,6.728628613084702
96,90000,Male,University,Single,35,0,0,0,0,0,0,83725,85996,87653,35565,30942,30835,3621,3597,1179,1112,1104,1143,0,11.407576060361786,11.335304841454917,11.362067690906263,11.38115252536057,10.479145404303607,10.339902081288228,10.336438117579153,8.19478163844336,8.188133414510478,7.07326971745971,7.014814351275545,7.007600613951853,7.042286171939743
97,360000,Male,Graduate school,Married,43,-1,-1,-1,-1,-1,0,3967,8322,3394,6451,26370,9956,8339,3394,12902,27000,0,68978,0,12.793862088206213,8.286017468404763,9.026778045746095,8.130059039992796,8.772145439245099,10.180020200509242,9.206031100388085,9.028818495352793,8.130059039992796,9.465215121451847,10.203629181337648,0.0,11.14155738943011
98,150000,Male,Graduate school,Single,27,0,0,0,0,0,0,86009,86108,89006,89775,87725,40788,4031,10006,3266,4040,1698,800,0,11.918397239722838,11.362218847545526,11.363369214569707,11.396470297306788,11.405072957990754,11.381973599645493,10.616167716198387,8.302017809751204,9.211040127090456,8.09162741160107,8.304247465078474,7.4377951216719325,6.68586094706836
99,50000,Female,High school,Married,22,0,0,0,0,0,0,18722,18160,16997,13150,8866,7899,1411,1194,379,281,321,197,0,10.819798284210286,9.837507993602152,9.807031716718498,9.740850969058572,9.484253080341965,9.090091799380007,8.974618038455112,7.252762418053187,7.085901464365611,5.940171252720432,5.641907070938114,5.7745515455444085,5.288267030694535
100,20000,Male,University,Married,38,0,0,0,0,0,-1,17973,19367,19559,18240,17928,150,1699,1460,626,1750,150,0,1,9.90353755128617,9.796681548218318,9.871377498617894,9.881241943588808,9.811427086686914,9.794174792595427,5.017279836814924,7.438383530044307,7.2868764117507,6.440946540632921,7.467942332285852,5.017279836814924,0.0
101,140000,Male,Graduate school,Single,32,-2,-2,-2,-2,-2,-2,672,10212,850,415,100,1430,10212,850,415,100,1430,0,0,11.849404844423074,6.511745329644728,9.2314166975781,6.7464121285733745,6.030685260261263,4.61512051684126,7.266128779556451,9.2314166975781,6.7464121285733745,6.030685260261263,4.61512051684126,7.266128779556451,0.0
102,380000,Female,Graduate school,Single,30,-2,-2,-1,0,0,0,-81,-303,32475,32891,33564,34056,223,33178,1171,1197,1250,5000,0,12.847929163278053,0.0,0.0,10.388256633982337,10.400984746090787,10.421239136372852,10.435790870478348,5.4116460518550396,10.409672424652523,7.066466970136958,7.088408778675395,7.1316985104669115,8.517393171418904
103,480000,Male,Graduate school,Married,63,0,0,0,2,2,0,422069,431342,479432,487066,471145,469961,16078,55693,17000,0,18000,24200,0,13.081543466215237,12.952926456039368,12.974658876252033,13.080359434658385,13.096156969603932,13.06292330373364,13.060407119353789,9.685269351744411,10.927627700184981,9.741027444837728,0.0,9.798182590890704,10.094149233605084
104,50000,Female,High school,Single,22,0,0,0,0,0,0,44698,42254,38347,32496,23477,24094,1767,1362,1002,840,995,904,1,10.819798284210286,10.707706408986764,10.651477968978583,10.554457654196888,10.388903056364905,10.063819091438468,10.089759629074432,7.477604243197589,7.217443431696533,6.910750787961936,6.734591659972948,6.903747257584598,6.807934943699926
105,60000,Female,University,Single,26,2,2,2,2,2,0,56685,55208,59175,60218,55447,55305,0,5000,2511,6,3000,3000,0,11.002116507732017,10.94528254564742,10.918881262453304,10.988271333267704,11.005743196119036,10.92320092359782,10.920636680720666,0.0,8.517393171418904,7.828834527588089,1.9459101490553132,8.006700845440367,8.006700845440367
106,70000,Female,University,Single,24,-1,-1,-2,-2,-2,-1,5580,0,0,0,0,26529,0,0,0,0,26529,2000,0,11.156264806643742,8.627123250788433,0.0,0.0,0.0,0.0,10.186031447131786,0.0,0.0,0.0,0.0,10.186031447131786,7.601402334583733
107,80000,Female,University,Married,36,-1,-1,-1,-1,-1,-1,6108,2861,3277,3319,1150,1150,2861,3279,3319,1150,1150,1035,0,11.289794413577894,8.717518372649767,7.959275960116396,8.094988759303774,8.107720061910534,7.048386408721883,7.048386408721883,7.959275960116396,8.09559870137819,8.107720061910534,7.048386408721883,7.048386408721883,6.943122422819428
108,350000,Male,Graduate school,Single,52,-1,-1,-1,-1,-1,-1,713,2272,722,867,1150,5263,2272,722,867,1150,5263,5011,0,12.765691290604371,6.570882962339584,7.728855823852543,6.583409222158765,6.7661917146603505,7.048386408721883,8.568646473005153,7.728855823852543,6.583409222158765,6.7661917146603505,7.048386408721883,8.568646473005153,8.51959031601596
109,130000,Male,University,Single,38,0,0,0,-1,-1,-1,171438,178382,39940,120483,44127,126568,10908,0,133657,4566,133841,4796,0,11.775297421715827,12.051982797185977,12.091688203107704,10.595158644212706,11.699272243013803,10.694849780593028,11.748542892988908,9.297343415597757,0.0,11.803039577613292,8.426611813185,11.804415278764838,8.475746001502063
110,360000,Male,University,Married,35,1,-2,-2,-2,-2,-2,-103,-103,-103,-103,-103,-103,0,0,0,0,0,0,0,12.793862088206213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
111,330000,Female,Graduate school,Married,31,0,0,2,0,0,0,105879,108431,105594,105896,106491,107289,9260,0,3593,4100,15794,0,0,12.706850963741102,11.570061656341037,11.593878527375894,11.567366300648475,11.570222202576337,11.575825143939273,11.583290727630791,9.13356731317027,0.0,8.187021067343505,8.31898612539206,9.667448713236185,0.0
112,50000,Male,High school,Married,47,0,0,2,0,0,0,13244,14722,15181,15928,16671,17393,2000,1000,1000,1000,1000,1000,0,10.819798284210286,9.49137540170617,9.597166175865409,9.627865794576714,9.675896626294639,9.721485944553093,9.76388059814971,7.601402334583733,6.90875477931522,6.90875477931522,6.90875477931522,6.90875477931522,6.90875477931522
113,280000,Male,University,Married,41,2,2,2,2,2,3,135673,138532,134813,144401,152174,149415,6500,0,14254,14850,0,5000,0,12.54254845357358,11.81801022834981,11.838863843376435,11.811651329634286,11.88035635576046,11.932786453362125,11.914489640993443,8.77971129020447,0.0,9.564863001346772,9.605822482030945,0.0,8.517393171418904
114,100000,Female,Graduate school,Single,24,0,0,0,0,0,0,52128,52692,54477,56076,60100,59713,2000,2677,3076,5080,3000,2033,0,11.51293546492023,10.861476694765958,10.872237898382645,10.90555222943001,10.934481025270431,11.003781759319981,10.997321777751138,7.601402334583733,7.8928255262511176,8.031710375322042,8.533263371593732,8.006700845440367,7.617759576608505
115,50000,Male,University,Single,41,0,0,0,0,0,0,19015,19294,20259,20274,20311,19957,1340,1305,700,718,724,684,0,10.819798284210286,9.85303600904003,9.867601273971719,9.916403777802675,9.917143878983614,9.918967123384514,9.901385344444257,7.201170883281678,7.174724309836376,6.55250788703459,6.577861357721047,6.586171654854675,6.529418838262226
116,30000,Male,Graduate school,Single,24,-1,2,0,0,3,2,18199,17618,18631,21319,20692,21201,0,1312,3000,0,1000,1000,1,10.308985993422082,9.809176873064887,9.77673314419063,9.832635811564177,9.967400878279781,9.93755075781183,9.961850795833042,0.0,7.180069874302796,8.006700845440367,0.0,6.90875477931522,6.90875477931522
117,240000,Male,Graduate school,Single,28,-1,-1,-1,-1,-1,-1,326,326,326,5676,476,326,326,326,5676,476,326,526,0,12.388398368982115,5.7899601708972535,5.7899601708972535,5.7899601708972535,8.644178203170727,6.1675164908883415,5.7899601708972535,5.7899601708972535,5.7899601708972535,8.644178203170727,6.1675164908883415,5.7899601708972535,6.267200548541362
118,80000,Male,University,Single,26,2,0,0,0,0,0,14029,15493,16630,17055,17629,18186,2000,1700,1000,1000,1000,1000,1,11.289794413577894,9.548953173096507,9.648208131191847,9.71902370267014,9.74425732696557,9.777357275391916,9.808462332127018,7.601402334583733,7.438971592395862,6.90875477931522,6.90875477931522,6.90875477931522,6.90875477931522
119,400000,Male,University,Married,34,-1,-1,-1,-1,-1,-1,19660,9666,11867,7839,14837,7959,9677,11867,7839,14837,7959,5712,0,12.899222326086994,9.886392257107492,9.176473302464606,9.381600981410713,8.966994113344454,9.604946736749472,8.982184278838428,9.177610547353265,9.381600981410713,8.966994113344454,9.604946736749472,8.982184278838428,8.650499558724462
120,240000,Female,University,Single,38,0,0,0,0,-1,-1,50254,51445,53015,52479,1307,1203,2000,3000,3000,1307,1203,563,0,12.388398368982115,10.824865323458841,10.848287992856,10.878349033768062,10.86818742361797,7.176254532017144,7.093404625868766,7.601402334583733,8.006700845440367,8.006700845440367,7.176254532017144,7.093404625868766,6.335054251498059
121,50000,Male,High school,Single,37,2,2,2,3,2,2,46004,45976,48953,48851,49318,51143,1000,4035,1000,1400,2800,0,1,10.819798284210286,10.73650536521646,10.73589655042955,10.798636360656856,10.79655059829098,10.806064681322521,10.842400462446562,6.90875477931522,8.3030093814735,6.90875477931522,7.244941546337007,7.937731775260109,0.0
122,450000,Male,Graduate school,Married,40,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,1,13.017005083966255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
123,110000,Female,Graduate school,Married,48,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,11.608244735642321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
124,310000,Female,University,Married,35,2,0,0,0,0,0,304991,311243,306314,258610,246491,198889,13019,11128,8407,8599,6833,5987,1,12.644330802262578,12.628040825737353,12.648332449466816,12.632369263218271,12.463080281151505,12.415084817577172,12.200507187057292,9.47424191576256,9.317309592973425,9.036938912556787,9.0595174822416,8.829665432675236,8.69751274553952
125,20000,Male,Graduate school,Single,27,0,0,0,0,0,0,19115,18962,19298,19378,19717,15630,1404,1130,600,861,313,0,0,9.90353755128617,9.85828095969805,9.850244991140409,9.86780856007911,9.87194528452625,9.889287203134987,9.65701140089547,7.247792581767846,7.030857476116121,6.398594934535208,6.759255270663693,5.749392985908253,0.0
126,20000,Male,University,Single,23,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,9.90353755128617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
127,200000,Male,High school,Single,52,0,0,0,0,0,0,110151,99530,98951,100914,103146,104993,3568,3585,3602,3848,3669,3784,0,12.206077645517674,11.609616509124209,11.508224432411579,11.502390163054846,11.52203385733422,11.543910434217995,11.561658484649803,8.18004072349016,8.184792654165078,8.189522110748094,8.255568653283746,8.207946941048617,8.23880116587155
128,180000,Male,Graduate school,Married,36,0,0,0,0,0,0,163736,116422,99278,95766,97753,95927,4655,2690,2067,2142,2217,1000,1,12.100717685412471,12.006016761033022,11.66498538926197,11.505689347305601,11.469673436975427,11.490209397726495,11.471353189059268,8.445911989411274,7.897668150726906,7.63433723562832,7.669961995473577,7.704361167910313,6.90875477931522
129,50000,Male,University,Married,51,0,0,0,0,0,0,3347,3899,4503,5347,6375,7077,1000,1066,1300,1500,1200,134,1,10.819798284210286,8.116118431609365,8.268731832117737,8.412721169819527,8.584477938221834,8.760296220470051,8.864746660905409,6.90875477931522,6.9726062513017535,7.170888478512505,7.313886831633462,7.0909098220799835,4.90527477843843
130,60000,Male,High school,Married,55,3,2,2,0,0,0,60521,61450,57244,28853,29510,26547,2504,7,1200,1200,1100,1500,0,11.002116507732017,11.01076221428289,11.025995388254772,10.955095581357913,10.270003910505718,10.292518354180867,10.186709694265815,7.826044013518965,2.0794415416798357,7.0909098220799835,7.0909098220799835,7.00397413672268,7.313886831633462
131,30000,Female,Graduate school,Single,23,1,-2,-2,-2,-1,-1,4000,5645,3508,-27,13744,5906,5645,3508,27,13771,5911,3024,0,10.308985993422082,8.294299608857235,8.638702608813434,8.163086375583216,0.0,9.528430400599346,8.683893367307235,8.638702608813434,8.163086375583216,3.332204510175204,9.530392824458414,8.684739462628038,8.014666370464942
132,240000,Male,Graduate school,Single,41,1,-1,-1,0,0,-1,95,2622,3301,3164,360,1737,2622,3301,0,360,1737,924,0,12.388398368982115,4.564348191467836,7.872073979866873,8.102283624480073,8.059908334578276,5.8888779583328805,7.460490305825338,7.872073979866873,8.102283624480073,0.0,5.8888779583328805,7.460490305825338,6.829793737512425
133,420000,Male,University,Married,34,0,0,0,0,0,0,253454,247743,229049,220951,210606,188108,9744,9553,7603,7830,7253,11326,0,12.948012371209098,12.44294157146286,12.42015123393732,12.341695599314889,12.305700762339598,12.257749116496202,12.144776861034448,9.184509611941662,9.164715193949908,8.93642970360832,8.965845494750937,8.889308319842847,9.334944535200714
134,330000,Male,High school,Married,46,0,0,0,0,0,0,227389,228719,229644,227587,227775,228203,8210,8095,8025,8175,8391,8200,0,12.706850963741102,12.334421883957837,12.340253826996193,12.344289917254782,12.33529225576702,12.336117968869864,12.337995244740277,9.01322999770879,8.999125391527247,8.990441550826862,9.008958312443486,9.035034150076132,9.012011377036412
135,30000,Female,University,Single,22,0,0,0,0,0,0,28452,26145,26712,25350,17603,-780,2000,1400,0,500,0,1560,0,10.308985993422082,10.25600888214987,10.171451494121806,10.192905617280958,10.140573455973044,9.775881427930981,0.0,7.601402334583733,7.244941546337007,0.0,6.2166061010848646,0.0,7.353081920515432
136,240000,Male,University,Married,34,0,0,0,2,2,2,10674,12035,13681,13269,14158,13891,1500,1800,0,1000,0,327,0,12.388398368982115,9.275659838096825,9.395657437749936,9.523836379320944,9.493261127326253,9.55810574328497,9.539068413863964,7.313886831633462,7.496097345175956,0.0,6.90875477931522,0.0,5.793013608384144
137,150000,Male,Graduate school,Single,27,0,0,0,0,0,0,17444,19342,22000,24614,27200,30229,2500,3000,3000,3000,3500,5000,0,11.918397239722838,9.766808353620874,9.870085875902097,9.99884318585288,10.111111292192302,10.211009016314167,10.316590087773504,7.824445930877619,8.006700845440367,8.006700845440367,8.006700845440367,8.160803920954665,8.517393171418904
138,210000,Female,University,Married,33,0,0,0,0,0,0,7166,7997,8792,9189,4404,5708,1500,1500,1000,500,2000,546,0,12.25486757159303,8.877242435993919,8.986946789406764,9.081711229379001,9.125871215349733,8.39049553837028,8.64979915596426,7.313886831633462,7.313886831633462,6.90875477931522,6.2166061010848646,7.601402334583733,6.304448802421981
139,50000,Female,High school,Married,51,-1,-1,-1,-1,-2,-2,752,300,5880,0,0,0,300,5880,0,0,0,0,1,10.819798284210286,6.6240652277998935,5.707110264748875,8.679482094459956,0.0,0.0,0.0,5.707110264748875,8.679482094459956,0.0,0.0,0.0,0.0
140,50000,Male,Graduate school,Single,24,0,0,0,0,0,0,50801,50143,49586,19430,19375,18995,2360,1700,1000,900,870,2130,0,10.819798284210286,10.835691002870332,10.822654145155747,10.811483981585463,9.874625007851026,9.871790465792873,9.851983709669012,7.766840537085513,7.438971592395862,6.90875477931522,6.803505257608338,6.769641976852503,7.664346632098617
